0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.030341163277626038e-01
7.402048110961914062e-01
3.320675611495971680e+00
6.208098411560058594e+00
1.026222133636474609e+01
1.286925125122070312e+01
1.383233642578125000e+01
1.109224891662597656e+01
8.259760856628417969e+00
5.325871467590332031e+00
2.939222097396850586e+00
4.906061172485351562e+00
6.376142024993896484e+00
3.012540340423583984e+00
4.433671832084655762e-01
2.943506091833114624e-02
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
