1.536743316650390625e+02
1.393964080810546875e+02
1.139626235961914062e+02
9.235773468017578125e+01
7.914411163330078125e+01
6.627529907226562500e+01
5.377548217773437500e+01
4.770856857299804688e+01
4.135058593750000000e+01
3.410440826416015625e+01
2.848473930358886719e+01
2.480006408691406250e+01
2.366577720642089844e+01
2.509718704223632812e+01
2.309098052978515625e+01
2.522774696350097656e+01
2.944645881652832031e+01
4.267857360839843750e+01
6.809871673583984375e+01
1.081321945190429688e+02
1.690610046386718750e+02
1.951214294433593750e+02
1.364056091308593750e+02
9.296041870117187500e+01
